species,sp code,block,treatment,date,obs period,Sowing group,bout,obs day,seed,seedling
Neea 5005,neea50,52,CCA,2000-12-24,2000-12-24,1,14,405,6,0
Neea 5005,neea50,52,CS,2000-12-24,2000-12-24,1,14,405,6,0
Neea 5005,neea50,52,MCH,2000-12-24,2000-12-24,1,14,405,4,1
Neea 5005,neea50,52,MSH,2000-12-24,2000-12-24,1,14,405,NA,NA
Neea 5005,neea50,52,OPEN,2000-12-24,2000-12-24,1,14,405,0,0
Neea 5005,neea50,53,CCA,2000-12-24,2000-12-24,1,14,405,0,0
Neea 5005,neea50,53,CS,2000-12-24,2000-12-24,1,14,405,0,0
Neea 5005,neea50,53,MCH,2000-12-24,2000-12-24,1,14,405,2,0
Neea 5005,neea50,53,MSH,2000-12-24,2000-12-24,1,14,405,6,0
Neea 5005,neea50,53,OPEN,2000-12-24,2000-12-24,1,14,405,0,0
Neea 5005,neea50,Cadle,CCA,2000-12-24,2000-12-24,1,14,405,6,0
Neea 5005,neea50,Cadle,CS,2000-12-24,2000-12-24,1,14,405,6,0
Neea 5005,neea50,Cadle,MCH,2000-12-24,2000-12-24,1,14,405,6,0
Neea 5005,neea50,Cadle,MSH,2000-12-24,2000-12-24,1,14,405,5,0
Neea 5005,neea50,Cadle,OPEN,2000-12-24,2000-12-24,1,14,405,0,0
Neea 5005,neea50,3,CCA,2001-01-28,2001-01-28,1,15,440,1,0
Neea 5005,neea50,3,CS,2001-01-28,2001-01-28,1,15,440,6,0
Neea 5005,neea50,3,MCH,2001-01-28,2001-01-28,1,15,440,0,0
Neea 5005,neea50,3,MSH,2001-01-28,2001-01-28,1,15,440,5,0
Neea 5005,neea50,3,OPEN,2001-01-28,2001-01-28,1,15,440,0,0
Neea 5005,neea50,8,CCA,2001-01-28,2001-01-28,1,15,440,0,0
Neea 5005,neea50,8,CS,2001-01-28,2001-01-28,1,15,440,0,0
Neea 5005,neea50,8,MCH,2001-01-28,2001-01-28,1,15,440,4,2
Neea 5005,neea50,8,MSH,2001-01-28,2001-01-28,1,15,440,6,0
Neea 5005,neea50,8,OPEN,2001-01-28,2001-01-28,1,15,440,0,0
Neea 5005,neea50,12,CCA,2001-01-28,2001-01-28,1,15,440,3,0
Neea 5005,neea50,12,CS,2001-01-28,2001-01-28,1,15,440,NA,NA
Neea 5005,neea50,12,MCH,2001-01-28,2001-01-28,1,15,440,6,0
Neea 5005,neea50,12,MSH,2001-01-28,2001-01-28,1,15,440,4,1
Neea 5005,neea50,12,OPEN,2001-01-28,2001-01-28,1,15,440,0,0
Neea 5005,neea50,35,CCA,2001-01-28,2001-01-28,1,15,440,0,0
Neea 5005,neea50,35,CS,2001-01-28,2001-01-28,1,15,440,0,0
Neea 5005,neea50,35,MCH,2001-01-28,2001-01-28,1,15,440,0,0
Neea 5005,neea50,35,MSH,2001-01-28,2001-01-28,1,15,440,NA,NA
Neea 5005,neea50,35,OPEN,2001-01-28,2001-01-28,1,15,440,0,0
Neea 5005,neea50,50,CCA,2001-01-28,2001-01-28,1,15,440,0,0
Neea 5005,neea50,50,CS,2001-01-28,2001-01-28,1,15,440,2,0
Neea 5005,neea50,50,MCH,2001-01-28,2001-01-28,1,15,440,6,0
Neea 5005,neea50,50,MSH,2001-01-28,2001-01-28,1,15,440,5,1
Neea 5005,neea50,50,OPEN,2001-01-28,2001-01-28,1,15,440,0,0
Neea 5005,neea50,52,CCA,2001-01-28,2001-01-28,1,15,440,6,0
Neea 5005,neea50,52,CS,2001-01-28,2001-01-28,1,15,440,6,0
Neea 5005,neea50,52,MCH,2001-01-28,2001-01-28,1,15,440,4,0
Neea 5005,neea50,52,MSH,2001-01-28,2001-01-28,1,15,440,NA,NA
Neea 5005,neea50,52,OPEN,2001-01-28,2001-01-28,1,15,440,0,0
Neea 5005,neea50,53,CCA,2001-01-28,2001-01-28,1,15,440,0,0
Neea 5005,neea50,53,CS,2001-01-28,2001-01-28,1,15,440,0,0
Neea 5005,neea50,53,MCH,2001-01-28,2001-01-28,1,15,440,2,0
Neea 5005,neea50,53,MSH,2001-01-28,2001-01-28,1,15,440,6,0
Neea 5005,neea50,53,OPEN,2001-01-28,2001-01-28,1,15,440,0,0
Neea 5005,neea50,Cadle,CCA,2001-01-28,2001-01-28,1,15,440,6,0
Neea 5005,neea50,Cadle,CS,2001-01-28,2001-01-28,1,15,440,5,0
Neea 5005,neea50,Cadle,MCH,2001-01-28,2001-01-28,1,15,440,6,0
Neea 5005,neea50,Cadle,MSH,2001-01-28,2001-01-28,1,15,440,5,0
Neea 5005,neea50,Cadle,OPEN,2001-01-28,2001-01-28,1,15,440,0,0
Neea 5005,neea50,3,CCA,2001-06-01,2001-06-01,1,16,564,1,0
Neea 5005,neea50,3,CS,2001-06-01,2001-06-01,1,16,564,6,0
Neea 5005,neea50,3,MCH,2001-06-01,2001-06-01,1,16,564,0,0
Neea 5005,neea50,3,MSH,2001-06-01,2001-06-01,1,16,564,5,0
Neea 5005,neea50,3,OPEN,2001-06-01,2001-06-01,1,16,564,0,0
Neea 5005,neea50,8,CCA,2001-06-01,2001-06-01,1,16,564,0,0
Neea 5005,neea50,8,CS,2001-06-01,2001-06-01,1,16,564,0,0
Neea 5005,neea50,8,MCH,2001-06-01,2001-06-01,1,16,564,4,2
Neea 5005,neea50,8,MSH,2001-06-01,2001-06-01,1,16,564,6,0
Neea 5005,neea50,8,OPEN,2001-06-01,2001-06-01,1,16,564,0,0
Neea 5005,neea50,12,CCA,2001-06-01,2001-06-01,1,16,564,0,1
Neea 5005,neea50,12,CS,2001-06-01,2001-06-01,1,16,564,NA,NA
Neea 5005,neea50,12,MCH,2001-06-01,2001-06-01,1,16,564,6,0
Neea 5005,neea50,12,MSH,2001-06-01,2001-06-01,1,16,564,4,1
Neea 5005,neea50,12,OPEN,2001-06-01,2001-06-01,1,16,564,0,0
Neea 5005,neea50,35,CCA,2001-06-01,2001-06-01,1,16,564,0,0
Neea 5005,neea50,35,CS,2001-06-01,2001-06-01,1,16,564,0,0
Neea 5005,neea50,35,MCH,2001-06-01,2001-06-01,1,16,564,0,0
Neea 5005,neea50,35,MSH,2001-06-01,2001-06-01,1,16,564,NA,NA
Neea 5005,neea50,35,OPEN,2001-06-01,2001-06-01,1,16,564,0,0
Neea 5005,neea50,50,CCA,2001-06-01,2001-06-01,1,16,564,0,0
Neea 5005,neea50,50,CS,2001-06-01,2001-06-01,1,16,564,0,0
Neea 5005,neea50,50,MCH,2001-06-01,2001-06-01,1,16,564,6,0
Neea 5005,neea50,50,MSH,2001-06-01,2001-06-01,1,16,564,5,1
Neea 5005,neea50,50,OPEN,2001-06-01,2001-06-01,1,16,564,0,0
Neea 5005,neea50,52,CCA,2001-06-01,2001-06-01,1,16,564,6,0
Neea 5005,neea50,52,CS,2001-06-01,2001-06-01,1,16,564,6,0
Neea 5005,neea50,52,MCH,2001-06-01,2001-06-01,1,16,564,4,0
Neea 5005,neea50,52,MSH,2001-06-01,2001-06-01,1,16,564,NA,NA
Neea 5005,neea50,52,OPEN,2001-06-01,2001-06-01,1,16,564,0,0
Neea 5005,neea50,53,CCA,2001-06-01,2001-06-01,1,16,564,0,0
Neea 5005,neea50,53,CS,2001-06-01,2001-06-01,1,16,564,0,0
Neea 5005,neea50,53,MCH,2001-06-01,2001-06-01,1,16,564,2,0
Neea 5005,neea50,53,MSH,2001-06-01,2001-06-01,1,16,564,6,0
Neea 5005,neea50,53,OPEN,2001-06-01,2001-06-01,1,16,564,0,0
Neea 5005,neea50,Cadle,CCA,2001-06-01,2001-06-01,1,16,564,1,0
Neea 5005,neea50,Cadle,CS,2001-06-01,2001-06-01,1,16,564,5,0
Neea 5005,neea50,Cadle,MCH,2001-06-01,2001-06-01,1,16,564,6,0
Neea 5005,neea50,Cadle,MSH,2001-06-01,2001-06-01,1,16,564,5,0
Neea 5005,neea50,Cadle,OPEN,2001-06-01,2001-06-01,1,16,564,0,0
Neea 5005,neea50,3,CCA,2001-07-16,2001-07-16,1,17,609,1,0
Neea 5005,neea50,3,CS,2001-07-16,2001-07-16,1,17,609,5,0
Neea 5005,neea50,3,MCH,2001-07-16,2001-07-16,1,17,609,0,0
Neea 5005,neea50,3,MSH,2001-07-16,2001-07-16,1,17,609,5,0
Neea 5005,neea50,3,OPEN,2001-07-16,2001-07-16,1,17,609,0,0
Neea 5005,neea50,8,CCA,2001-07-16,2001-07-16,1,17,609,0,0
Neea 5005,neea50,8,CS,2001-07-16,2001-07-16,1,17,609,0,0
Neea 5005,neea50,8,MCH,2001-07-16,2001-07-16,1,17,609,4,2
Neea 5005,neea50,8,MSH,2001-07-16,2001-07-16,1,17,609,5,1
Neea 5005,neea50,8,OPEN,2001-07-16,2001-07-16,1,17,609,0,0
Neea 5005,neea50,12,CCA,2001-07-16,2001-07-16,1,17,609,0,1
Neea 5005,neea50,12,CS,2001-07-16,2001-07-16,1,17,609,NA,NA
Neea 5005,neea50,12,MCH,2001-07-16,2001-07-16,1,17,609,6,0
Neea 5005,neea50,12,MSH,2001-07-16,2001-07-16,1,17,609,4,1
Neea 5005,neea50,12,OPEN,2001-07-16,2001-07-16,1,17,609,0,0
Neea 5005,neea50,35,CCA,2001-07-16,2001-07-16,1,17,609,0,0
Neea 5005,neea50,35,CS,2001-07-16,2001-07-16,1,17,609,0,0
Neea 5005,neea50,35,MCH,2001-07-16,2001-07-16,1,17,609,0,0
Neea 5005,neea50,35,MSH,2001-07-16,2001-07-16,1,17,609,NA,NA
Neea 5005,neea50,35,OPEN,2001-07-16,2001-07-16,1,17,609,0,0
Neea 5005,neea50,50,CCA,2001-07-16,2001-07-16,1,17,609,0,0
Neea 5005,neea50,50,CS,2001-07-16,2001-07-16,1,17,609,0,0
Neea 5005,neea50,50,MCH,2001-07-16,2001-07-16,1,17,609,6,0
Neea 5005,neea50,50,MSH,2001-07-16,2001-07-16,1,17,609,4,2
Neea 5005,neea50,50,OPEN,2001-07-16,2001-07-16,1,17,609,0,0
Neea 5005,neea50,52,CCA,2001-07-16,2001-07-16,1,17,609,6,0
Neea 5005,neea50,52,CS,2001-07-16,2001-07-16,1,17,609,6,0
Neea 5005,neea50,52,MCH,2001-07-16,2001-07-16,1,17,609,4,0
Neea 5005,neea50,52,MSH,2001-07-16,2001-07-16,1,17,609,NA,NA
Neea 5005,neea50,52,OPEN,2001-07-16,2001-07-16,1,17,609,0,0
Neea 5005,neea50,53,CCA,2001-07-16,2001-07-16,1,17,609,0,0
Neea 5005,neea50,53,CS,2001-07-16,2001-07-16,1,17,609,0,0
Neea 5005,neea50,53,MCH,2001-07-16,2001-07-16,1,17,609,2,0
Neea 5005,neea50,53,MSH,2001-07-16,2001-07-16,1,17,609,4,0
Neea 5005,neea50,53,OPEN,2001-07-16,2001-07-16,1,17,609,0,0
Neea 5005,neea50,Cadle,CCA,2001-07-16,2001-07-16,1,17,609,1,0
Neea 5005,neea50,Cadle,CS,2001-07-16,2001-07-16,1,17,609,5,0
Neea 5005,neea50,Cadle,MCH,2001-07-16,2001-07-16,1,17,609,5,1
Neea 5005,neea50,Cadle,MSH,2001-07-16,2001-07-16,1,17,609,4,1
Neea 5005,neea50,Cadle,OPEN,2001-07-16,2001-07-16,1,17,609,0,0
Neea 5005,neea50,3,CCA,2001-08-14,2001-08-14,1,18,638,1,0
Neea 5005,neea50,3,CS,2001-08-14,2001-08-14,1,18,638,5,0
Neea 5005,neea50,3,MCH,2001-08-14,2001-08-14,1,18,638,0,0
Neea 5005,neea50,3,MSH,2001-08-14,2001-08-14,1,18,638,5,0
Neea 5005,neea50,3,OPEN,2001-08-14,2001-08-14,1,18,638,0,0
Neea 5005,neea50,8,CCA,2001-08-14,2001-08-14,1,18,638,0,0
Neea 5005,neea50,8,CS,2001-08-14,2001-08-14,1,18,638,0,0
Neea 5005,neea50,8,MCH,2001-08-14,2001-08-14,1,18,638,4,2
Neea 5005,neea50,8,MSH,2001-08-14,2001-08-14,1,18,638,5,1
Neea 5005,neea50,8,OPEN,2001-08-14,2001-08-14,1,18,638,0,0
Neea 5005,neea50,12,CCA,2001-08-14,2001-08-14,1,18,638,0,1
Neea 5005,neea50,12,CS,2001-08-14,2001-08-14,1,18,638,NA,NA
Neea 5005,neea50,12,MCH,2001-08-14,2001-08-14,1,18,638,6,0
Neea 5005,neea50,12,MSH,2001-08-14,2001-08-14,1,18,638,4,1
Neea 5005,neea50,12,OPEN,2001-08-14,2001-08-14,1,18,638,0,0
Neea 5005,neea50,35,CCA,2001-08-14,2001-08-14,1,18,638,0,0
Neea 5005,neea50,35,CS,2001-08-14,2001-08-14,1,18,638,0,0
Neea 5005,neea50,35,MCH,2001-08-14,2001-08-14,1,18,638,0,0
Neea 5005,neea50,35,MSH,2001-08-14,2001-08-14,1,18,638,NA,NA
Neea 5005,neea50,35,OPEN,2001-08-14,2001-08-14,1,18,638,0,0
Neea 5005,neea50,50,CCA,2001-08-14,2001-08-14,1,18,638,0,0
Neea 5005,neea50,50,CS,2001-08-14,2001-08-14,1,18,638,0,0
Neea 5005,neea50,50,MCH,2001-08-14,2001-08-14,1,18,638,6,0
Neea 5005,neea50,50,MSH,2001-08-14,2001-08-14,1,18,638,4,2
Neea 5005,neea50,50,OPEN,2001-08-14,2001-08-14,1,18,638,0,0
Neea 5005,neea50,52,CCA,2001-08-14,2001-08-14,1,18,638,6,0
Neea 5005,neea50,52,CS,2001-08-14,2001-08-14,1,18,638,6,0
Neea 5005,neea50,52,MCH,2001-08-14,2001-08-14,1,18,638,4,0
Neea 5005,neea50,52,MSH,2001-08-14,2001-08-14,1,18,638,NA,NA
Neea 5005,neea50,52,OPEN,2001-08-14,2001-08-14,1,18,638,0,0
Neea 5005,neea50,53,CCA,2001-08-14,2001-08-14,1,18,638,0,0
Neea 5005,neea50,53,CS,2001-08-14,2001-08-14,1,18,638,0,0
Neea 5005,neea50,53,MCH,2001-08-14,2001-08-14,1,18,638,2,0
Neea 5005,neea50,53,MSH,2001-08-14,2001-08-14,1,18,638,4,0
Neea 5005,neea50,53,OPEN,2001-08-14,2001-08-14,1,18,638,0,0
Neea 5005,neea50,Cadle,CCA,2001-08-14,2001-08-14,1,18,638,1,0
Neea 5005,neea50,Cadle,CS,2001-08-14,2001-08-14,1,18,638,4,1
Neea 5005,neea50,Cadle,MCH,2001-08-14,2001-08-14,1,18,638,5,1
Neea 5005,neea50,Cadle,MSH,2001-08-14,2001-08-14,1,18,638,4,1
Neea 5005,neea50,Cadle,OPEN,2001-08-14,2001-08-14,1,18,638,0,0
Neea 5005,neea50,3,CCA,2001-09-10,2001-09-10,1,19,665,1,0
Neea 5005,neea50,3,CS,2001-09-10,2001-09-10,1,19,665,5,0
Neea 5005,neea50,3,MCH,2001-09-10,2001-09-10,1,19,665,0,0
Neea 5005,neea50,3,MSH,2001-09-10,2001-09-10,1,19,665,5,0
Neea 5005,neea50,3,OPEN,2001-09-10,2001-09-10,1,19,665,0,0
Neea 5005,neea50,8,CCA,2001-09-10,2001-09-10,1,19,665,0,0
Neea 5005,neea50,8,CS,2001-09-10,2001-09-10,1,19,665,0,0
Neea 5005,neea50,8,MCH,2001-09-10,2001-09-10,1,19,665,4,2
Neea 5005,neea50,8,MSH,2001-09-10,2001-09-10,1,19,665,5,1
Neea 5005,neea50,8,OPEN,2001-09-10,2001-09-10,1,19,665,0,0
Neea 5005,neea50,12,CCA,2001-09-10,2001-09-10,1,19,665,0,1
Neea 5005,neea50,12,CS,2001-09-10,2001-09-10,1,19,665,NA,NA
Neea 5005,neea50,12,MCH,2001-09-10,2001-09-10,1,19,665,5,1
Neea 5005,neea50,12,MSH,2001-09-10,2001-09-10,1,19,665,4,1
Neea 5005,neea50,12,OPEN,2001-09-10,2001-09-10,1,19,665,0,0
Neea 5005,neea50,35,CCA,2001-09-10,2001-09-10,1,19,665,0,0
Neea 5005,neea50,35,CS,2001-09-10,2001-09-10,1,19,665,0,0
Neea 5005,neea50,35,MCH,2001-09-10,2001-09-10,1,19,665,0,0
Neea 5005,neea50,35,MSH,2001-09-10,2001-09-10,1,19,665,NA,NA
Neea 5005,neea50,35,OPEN,2001-09-10,2001-09-10,1,19,665,0,0
Neea 5005,neea50,50,CCA,2001-09-10,2001-09-10,1,19,665,0,0
Neea 5005,neea50,50,CS,2001-09-10,2001-09-10,1,19,665,0,0
Neea 5005,neea50,50,MCH,2001-09-10,2001-09-10,1,19,665,4,0
Neea 5005,neea50,50,MSH,2001-09-10,2001-09-10,1,19,665,4,2
Neea 5005,neea50,50,OPEN,2001-09-10,2001-09-10,1,19,665,0,0
Neea 5005,neea50,52,CCA,2001-09-10,2001-09-10,1,19,665,5,0
Neea 5005,neea50,52,CS,2001-09-10,2001-09-10,1,19,665,6,0
Neea 5005,neea50,52,MCH,2001-09-10,2001-09-10,1,19,665,4,0
Neea 5005,neea50,52,MSH,2001-09-10,2001-09-10,1,19,665,NA,NA
Neea 5005,neea50,52,OPEN,2001-09-10,2001-09-10,1,19,665,0,0
Neea 5005,neea50,53,CCA,2001-09-10,2001-09-10,1,19,665,0,0
Neea 5005,neea50,53,CS,2001-09-10,2001-09-10,1,19,665,0,0
Neea 5005,neea50,53,MCH,2001-09-10,2001-09-10,1,19,665,2,0
Neea 5005,neea50,53,MSH,2001-09-10,2001-09-10,1,19,665,4,0
Neea 5005,neea50,53,OPEN,2001-09-10,2001-09-10,1,19,665,0,0
Neea 5005,neea50,Cadle,CCA,2001-09-10,2001-09-10,1,19,665,1,0
Neea 5005,neea50,Cadle,CS,2001-09-10,2001-09-10,1,19,665,4,1
Neea 5005,neea50,Cadle,MCH,2001-09-10,2001-09-10,1,19,665,5,1
Neea 5005,neea50,Cadle,MSH,2001-09-10,2001-09-10,1,19,665,4,1
Neea 5005,neea50,Cadle,OPEN,2001-09-10,2001-09-10,1,19,665,0,0
Neea 5005,neea50,3,CCA,2001-10-17,2001-10-17,1,20,702,1,0
Neea 5005,neea50,3,CS,2001-10-17,2001-10-17,1,20,702,5,0
Neea 5005,neea50,3,MCH,2001-10-17,2001-10-17,1,20,702,0,0
Neea 5005,neea50,3,MSH,2001-10-17,2001-10-17,1,20,702,5,0
Neea 5005,neea50,3,OPEN,2001-10-17,2001-10-17,1,20,702,0,0
Neea 5005,neea50,8,CCA,2001-10-17,2001-10-17,1,20,702,0,0
Neea 5005,neea50,8,CS,2001-10-17,2001-10-17,1,20,702,0,0
Neea 5005,neea50,8,MCH,2001-10-17,2001-10-17,1,20,702,3,3
Neea 5005,neea50,8,MSH,2001-10-17,2001-10-17,1,20,702,5,1
Neea 5005,neea50,8,OPEN,2001-10-17,2001-10-17,1,20,702,0,0
Neea 5005,neea50,12,CCA,2001-10-17,2001-10-17,1,20,702,0,1
Neea 5005,neea50,12,CS,2001-10-17,2001-10-17,1,20,702,NA,NA
Neea 5005,neea50,12,MCH,2001-10-17,2001-10-17,1,20,702,4,2
Neea 5005,neea50,12,MSH,2001-10-17,2001-10-17,1,20,702,4,1
Neea 5005,neea50,12,OPEN,2001-10-17,2001-10-17,1,20,702,0,0
Neea 5005,neea50,35,CCA,2001-10-17,2001-10-17,1,20,702,0,0
Neea 5005,neea50,35,CS,2001-10-17,2001-10-17,1,20,702,0,0
Neea 5005,neea50,35,MCH,2001-10-17,2001-10-17,1,20,702,0,0
Neea 5005,neea50,35,MSH,2001-10-17,2001-10-17,1,20,702,NA,NA
Neea 5005,neea50,35,OPEN,2001-10-17,2001-10-17,1,20,702,0,0
Neea 5005,neea50,50,CCA,2001-10-17,2001-10-17,1,20,702,0,0
Neea 5005,neea50,50,CS,2001-10-17,2001-10-17,1,20,702,0,0
Neea 5005,neea50,50,MCH,2001-10-17,2001-10-17,1,20,702,2,1
Neea 5005,neea50,50,MSH,2001-10-17,2001-10-17,1,20,702,3,3
Neea 5005,neea50,50,OPEN,2001-10-17,2001-10-17,1,20,702,0,0
Neea 5005,neea50,52,CCA,2001-10-17,2001-10-17,1,20,702,5,0
Neea 5005,neea50,52,CS,2001-10-17,2001-10-17,1,20,702,6,0
Neea 5005,neea50,52,MCH,2001-10-17,2001-10-17,1,20,702,4,0
Neea 5005,neea50,52,MSH,2001-10-17,2001-10-17,1,20,702,NA,NA
Neea 5005,neea50,52,OPEN,2001-10-17,2001-10-17,1,20,702,0,0
Neea 5005,neea50,53,CCA,2001-10-17,2001-10-17,1,20,702,0,0
Neea 5005,neea50,53,CS,2001-10-17,2001-10-17,1,20,702,0,0
Neea 5005,neea50,53,MCH,2001-10-17,2001-10-17,1,20,702,0,0
Neea 5005,neea50,53,MSH,2001-10-17,2001-10-17,1,20,702,2,2
Neea 5005,neea50,53,OPEN,2001-10-17,2001-10-17,1,20,702,0,0
Neea 5005,neea50,Cadle,CCA,2001-10-17,2001-10-17,1,20,702,1,0
Neea 5005,neea50,Cadle,CS,2001-10-17,2001-10-17,1,20,702,4,1
Neea 5005,neea50,Cadle,MCH,2001-10-17,2001-10-17,1,20,702,2,3
Neea 5005,neea50,Cadle,MSH,2001-10-17,2001-10-17,1,20,702,3,2
Neea 5005,neea50,Cadle,OPEN,2001-10-17,2001-10-17,1,20,702,0,0
Neea 5005,neea50,3,CCA,2001-11-08,2001-11-08,1,21,724,0,0
Neea 5005,neea50,3,CS,2001-11-08,2001-11-08,1,21,724,5,0
Neea 5005,neea50,3,MCH,2001-11-08,2001-11-08,1,21,724,0,0
Neea 5005,neea50,3,MSH,2001-11-08,2001-11-08,1,21,724,5,0
Neea 5005,neea50,3,OPEN,2001-11-08,2001-11-08,1,21,724,0,0
Neea 5005,neea50,8,CCA,2001-11-08,2001-11-08,1,21,724,0,0
Neea 5005,neea50,8,CS,2001-11-08,2001-11-08,1,21,724,0,0
Neea 5005,neea50,8,MCH,2001-11-08,2001-11-08,1,21,724,0,5
Neea 5005,neea50,8,MSH,2001-11-08,2001-11-08,1,21,724,4,0
Neea 5005,neea50,8,OPEN,2001-11-08,2001-11-08,1,21,724,0,0
Neea 5005,neea50,12,CCA,2001-11-08,2001-11-08,1,21,724,0,1
Neea 5005,neea50,12,CS,2001-11-08,2001-11-08,1,21,724,NA,NA
Neea 5005,neea50,12,MCH,2001-11-08,2001-11-08,1,21,724,3,3
Neea 5005,neea50,12,MSH,2001-11-08,2001-11-08,1,21,724,3,2
Neea 5005,neea50,12,OPEN,2001-11-08,2001-11-08,1,21,724,0,0
Neea 5005,neea50,35,CCA,2001-11-08,2001-11-08,1,21,724,0,0
Neea 5005,neea50,35,CS,2001-11-08,2001-11-08,1,21,724,0,0
Neea 5005,neea50,35,MCH,2001-11-08,2001-11-08,1,21,724,0,0
Neea 5005,neea50,35,MSH,2001-11-08,2001-11-08,1,21,724,NA,NA
Neea 5005,neea50,35,OPEN,2001-11-08,2001-11-08,1,21,724,0,0
Neea 5005,neea50,50,CCA,2001-11-08,2001-11-08,1,21,724,0,0
Neea 5005,neea50,50,CS,2001-11-08,2001-11-08,1,21,724,0,0
Neea 5005,neea50,50,MCH,2001-11-08,2001-11-08,1,21,724,2,1
Neea 5005,neea50,50,MSH,2001-11-08,2001-11-08,1,21,724,2,3
Neea 5005,neea50,50,OPEN,2001-11-08,2001-11-08,1,21,724,0,0
Neea 5005,neea50,52,CCA,2001-11-08,2001-11-08,1,21,724,4,0
Neea 5005,neea50,52,CS,2001-11-08,2001-11-08,1,21,724,6,0
Neea 5005,neea50,52,MCH,2001-11-08,2001-11-08,1,21,724,3,0
Neea 5005,neea50,52,MSH,2001-11-08,2001-11-08,1,21,724,NA,NA
Neea 5005,neea50,52,OPEN,2001-11-08,2001-11-08,1,21,724,0,0
Neea 5005,neea50,53,CCA,2001-11-08,2001-11-08,1,21,724,0,0
Neea 5005,neea50,53,CS,2001-11-08,2001-11-08,1,21,724,0,0
Neea 5005,neea50,53,MCH,2001-11-08,2001-11-08,1,21,724,0,0
Neea 5005,neea50,53,MSH,2001-11-08,2001-11-08,1,21,724,2,2
Neea 5005,neea50,53,OPEN,2001-11-08,2001-11-08,1,21,724,0,0
Neea 5005,neea50,Cadle,CCA,2001-11-08,2001-11-08,1,21,724,1,0
Neea 5005,neea50,Cadle,CS,2001-11-08,2001-11-08,1,21,724,1,1
Neea 5005,neea50,Cadle,MCH,2001-11-08,2001-11-08,1,21,724,0,2
Neea 5005,neea50,Cadle,MSH,2001-11-08,2001-11-08,1,21,724,3,2
Neea 5005,neea50,Cadle,OPEN,2001-11-08,2001-11-08,1,21,724,0,0
Neea 5005,neea50,3,CCA,2002-01-14,2002-01-14,1,22,791,0,0
Neea 5005,neea50,3,CS,2002-01-14,2002-01-14,1,22,791,5,0
Neea 5005,neea50,3,MCH,2002-01-14,2002-01-14,1,22,791,0,0
Neea 5005,neea50,3,MSH,2002-01-14,2002-01-14,1,22,791,5,0
Neea 5005,neea50,3,OPEN,2002-01-14,2002-01-14,1,22,791,0,0
Neea 5005,neea50,8,CCA,2002-01-14,2002-01-14,1,22,791,0,0
Neea 5005,neea50,8,CS,2002-01-14,2002-01-14,1,22,791,0,0
Neea 5005,neea50,8,MCH,2002-01-14,2002-01-14,1,22,791,0,2
Neea 5005,neea50,8,MSH,2002-01-14,2002-01-14,1,22,791,2,2
Neea 5005,neea50,8,OPEN,2002-01-14,2002-01-14,1,22,791,0,0
Neea 5005,neea50,12,CCA,2002-01-14,2002-01-14,1,22,791,0,1
Neea 5005,neea50,12,CS,2002-01-14,2002-01-14,1,22,791,NA,NA
Neea 5005,neea50,12,MCH,2002-01-14,2002-01-14,1,22,791,2,4
Neea 5005,neea50,12,MSH,2002-01-14,2002-01-14,1,22,791,3,2
Neea 5005,neea50,12,OPEN,2002-01-14,2002-01-14,1,22,791,0,0
Neea 5005,neea50,35,CCA,2002-01-14,2002-01-14,1,22,791,0,0
Neea 5005,neea50,35,CS,2002-01-14,2002-01-14,1,22,791,0,0
Neea 5005,neea50,35,MCH,2002-01-14,2002-01-14,1,22,791,0,0
Neea 5005,neea50,35,MSH,2002-01-14,2002-01-14,1,22,791,NA,NA
Neea 5005,neea50,35,OPEN,2002-01-14,2002-01-14,1,22,791,0,0
Neea 5005,neea50,50,CCA,2002-01-14,2002-01-14,1,22,791,0,0
Neea 5005,neea50,50,CS,2002-01-14,2002-01-14,1,22,791,0,0
Neea 5005,neea50,50,MCH,2002-01-14,2002-01-14,1,22,791,2,0
Neea 5005,neea50,50,MSH,2002-01-14,2002-01-14,1,22,791,2,2
Neea 5005,neea50,50,OPEN,2002-01-14,2002-01-14,1,22,791,0,0
Neea 5005,neea50,52,CCA,2002-01-14,2002-01-14,1,22,791,3,1
Neea 5005,neea50,52,CS,2002-01-14,2002-01-14,1,22,791,3,2
Neea 5005,neea50,52,MCH,2002-01-14,2002-01-14,1,22,791,3,0
Neea 5005,neea50,52,MSH,2002-01-14,2002-01-14,1,22,791,NA,NA
Neea 5005,neea50,52,OPEN,2002-01-14,2002-01-14,1,22,791,0,0
Neea 5005,neea50,53,CCA,2002-01-14,2002-01-14,1,22,791,0,0
Neea 5005,neea50,53,CS,2002-01-14,2002-01-14,1,22,791,0,0
Neea 5005,neea50,53,MCH,2002-01-14,2002-01-14,1,22,791,0,0
Neea 5005,neea50,53,MSH,2002-01-14,2002-01-14,1,22,791,2,2
Neea 5005,neea50,53,OPEN,2002-01-14,2002-01-14,1,22,791,0,0
Neea 5005,neea50,Cadle,CCA,2002-01-14,2002-01-14,1,22,791,1,0
Neea 5005,neea50,Cadle,CS,2002-01-14,2002-01-14,1,22,791,0,1
Neea 5005,neea50,Cadle,MCH,2002-01-14,2002-01-14,1,22,791,0,2
Neea 5005,neea50,Cadle,MSH,2002-01-14,2002-01-14,1,22,791,3,2
Neea 5005,neea50,Cadle,OPEN,2002-01-14,2002-01-14,1,22,791,0,0
Neea 5005,neea50,3,CCA,2002-04-14,2002-04-14,1,23,881,0,0
